id,name,email,contact,address,url,classification,jurisdiction__slug,tags,website_dump,other_names,parent__name,description,request_note
12019,Jobcenter Regensburg Stadt,Jobcenter-Regensburg@jobcenter-ge.de,Tel:+49 (0)941 64090-400 Fax:+49 (0)941 64090-444,"Im Gewerbepark D 83, 93059 Regensburg",http://www.regensburg.de/rathaus/aemteruebersicht/direktorium-3/jobcenter-stadt-regensburg/29821,jobcenter,bund,"""Arbeit und Soziales""",Regensburg,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Region Hannover,jobcenter-region-hannover@jobcenter-ge.de,,"Vahrenwalder Str. 245, 30159 Hannover",,jobcenter,bund,"""Arbeit und Soziales""",Hannover,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
4320,Jobcenter Remscheid,jobcenter-remscheid@jobcenter-ge.de,"Tel: 02191 / 9518-0
Fax: 02191 / 9518-500","Bismarckstr. 8-10
42853 Remscheid",,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Rems-Murr,Jobcenter-Rems-Murr@jobcenter-ge.de,,"Mayenner Str. 60, 71332 Waiblingen",,jobcenter,bund,"""Arbeit und Soziales""",Waiblingen,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
7201,Jobcenter Kreis Rendsburg-Eckernförde,jobcenter-rendsburg-eckernfoerde@jobcenter-ge.de,"Telefon: +49 4331 4385-0
Fax: +49 4331 4385-299","Ritterstraße 10
24768 Rendsburg",http://www.jobcenter-ge.de/lang_de/nn_497412/Argen/ArgeRendsburg-Eckernfoerde/DE/Homepage/Homepage-Knoten.html__nnn=true,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
4283,Jobcenter Rhein-Erft Kreis,jobcenter-rhein-erft-kreis@jobcenter-ge.de,"Tel.: 02234 / 936980
Fax: 02234 / 93698100","Europaallee 33
50226 Frechen",http://www.arge-rhein-erft.de/,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Rhein-Hunsrück,Jobcenter-Rhein-Hunsrueck@jobcenter-ge.de,,"Gemündenerstr. 8a, 55469 Simmern",,jobcenter,bund,"""Arbeit und Soziales""",Bad Kreuznach,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
4315,Jobcenter Rhein-Kreis Neuss ,Jobcenter-Rhein-Kreis-Neuss@jobcenter-ge.de,Tel: 02131 12400,"Karl-Arnold-Straße 20, 41462 Neuss",http://www.jobcenter-rhein-kreis-neuss.de,jobcenter,bund,"""Arbeit und Soziales""",Mönchengladbach,nrw,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Rhein-Lahn/ Bad Ems,Jobcenter-Rhein-Lahn@jobcenter-ge.de,,"Wilhelmsallee  7, 56130 Bad Ems",,jobcenter,bund,"""Arbeit und Soziales""",Montabaur,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
4321,Jobcenter Rhein-Sieg ,Jobcenter-Rhein-Sieg-Kreis@jobcenter-ge.de,"Tel: 02241 / 3978-0
Fax: 02241 / 3978-222","Rathausallee 10, 53757 Sankt Augustin",,jobcenter,bund,"""Arbeit und Soziales""",Bonn,nrw,Bundesministerium für Arbeit und Soziales,,
12014,Jobcenter Rosenheim Stadt,Jobcenter-Rosenheim@jobcenter-ge.de,Tel:+49 (0)8031 40894-0 Fax:+49 (0)8031 40894-121,"Reichenbachstr. 8, 83022 Rosenheim",http://www.arbeitsagentur.de/85506,jobcenter,bund,"""Arbeit und Soziales""",Rosenheim,bayern,Bundesministerium für Arbeit und Soziales,,
12015,Jobcenter Roth,Jobcenter-Roth@jobcenter-ge.de,Tel:+49 (0)9171 8508-0 Fax:+49 (0)9171 8508-59,Hilpoltsteiner Str. 30a  91154 Roth,http://www.arbeitsagentur.de/71110,jobcenter,bund,"""Arbeit und Soziales""",Weißenburg,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Saale-Holzland ,Jobcenter-Saale-Holzland-Kreis@jobcenter-ge.de,,"Carl-von-Ossietzky-Str. 15a, 07607 Eisenberg",,jobcenter,bund,"""Arbeit und Soziales""",Jena,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Saale-Orla-Kreis,Jobcenter-Saale-Orla-Kreis@jobcenter-ge.de,,"Pahlhonstr.6   Postf.1155 PLZ 07901, 07907 Schleiz",,jobcenter,bund,"""Arbeit und Soziales""",Gera,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Saalfeld-Rudolstadt,Jobcenter-Saalfeld-Rudolstadt@jobcenter-ge.de,,"Bahnhofstr. 5, 07318 Saalfeld",,jobcenter,bund,"""Arbeit und Soziales""",Jena,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
6295,Jobcenter im Regionalverband Saarbrücken,Jobcenter-Saarbruecken@jobcenter-ge.de,"Tel.: 0681 / 876490-0
Fax: 0681 / 970383600","Hafenstr. 18, 66111 Saarbrücken",http://www.arbeitsagentur.de/nn_16474/Partner/RD-RPS/Saarbruecken/55502-Jobcenter-Saarbruecken.html,jobcenter,bund,"""Arbeit und Soziales""",Saarbrücken,saarland,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Salzgitter,Jobcenter-Salzgitter@jobcenter-ge.de,,"Lichterberger Str. 2A, 38226 Salzgitter",,jobcenter,bund,"""Arbeit und Soziales""",Braunschweig,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Schaumburg,jobcenter-schaumburg@jobcenter-ge.de,,"Breslauerstr. 2-4, 31655 Stadthagen",,jobcenter,niedersachsen,"""Arbeit und Soziales""",Hameln,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
12016,Jobcenter Schwabach,Jobcenter-Schwabach@jobcenter-ge.de,Tel:+49 (0)9122 9258-45 Fax:+49 (0)9122 9258-50,"Nördlingerstr. 3, 91126 Schwabach",http://www.schwabach.de/intranet/szr/orgaeinheit_27545.html,jobcenter,bund,"""Arbeit und Soziales""",Nürnberg,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Arbeitsförderung Schwalm-Eder,Jobcenter-Schwalm-Eder@jobcenter-ge.de,,"Schladenweg 29, 34560 Fritzlar",,jobcenter,bund,"""Arbeit und Soziales""",Kassel,hessen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Schwalm-Eder,Jobcenter-Schwalm-Eder@jobcenter-ge.de,,"Wallstraße 16, 34576 Homberg/Efze",,jobcenter,bund,"""Arbeit und Soziales""",Marburg,hessen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Schwarzwald-Baar-Kreis - AA Villingen-Schwenningen,Jobcenter-Schwarzwald-Baar-Kreis@jobcenter-ge.de,,"Lantwattenstr. 2, 78050 Villingen-Schwenningen",,jobcenter,bund,"""Arbeit und Soziales""",Villingen-Schwenningen,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landeshauptstadt Schwerin,Jobcenter-Schwerin@jobcenter-ge.de,,"Am Margaretenhof 14-16, 19057 Schwerin",,jobcenter,bund,"""Arbeit und Soziales""",Schwerin,Mecklenburg-Vorpommern/Schleswig-Holstein,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Kreis Segeberg,Jobcenter-Segeberg@jobcenter-ge.de,,"Am Wasserwerk 5, 23795 Bad Segeberg",,jobcenter,bund,"""Arbeit und Soziales""",Neumünster,Mecklenburg-Vorpommern/Schleswig-Holstein,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Sigmaringen,Jobcenter-Sigmaringen@jobcenter-ge.de,,"In der Au 20, 72488 Sigmaringen",,jobcenter,bund,"""Arbeit und Soziales""",Balingen,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Sömmerda,Jobcenter-Soemmerda@jobcenter-ge.de,,"August-Bebel-Str. 1, 99610 Sömmerda",,jobcenter,bund,"""Arbeit und Soziales""",Erfurt,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
4309,Jobcenter - Arbeit Hellweg Aktiv Soest,jobcenter-soest@jobcenter-ge.de,"Tel: 02921 / 106 500
Fax: 02921 / 106 106","Paradieser Weg 2
59494 Soest",http://www.arbeit-hellweg-aktiv.de/,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",nrw,Bundesministerium für Arbeit und Soziales,,
5619,Jobcenter im Saarpfalz-Kreis,Jobcenter-SPK@jobcenter-saarpfalz.de,"Tel.: 06841 / 9223-0
Fax: 06841 / 9223-250","Gerberstr. 29, 66424 Homburg",http://www.arbeitsagentur.de/nn_16146/Partner/RD-RPS/Neunkirchen/53912-Jobcenter-Saarpfalzkreis.html,jobcenter,saarland,"""Arbeit und Soziales""",Neunkirchen,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Stade,Jobcenter-Stade@jobcenter-ge.de,,"Wiesenstraße 10, 21680 Stade",,jobcenter,bund,"""Arbeit und Soziales""",Stade,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
12018,Jobcenter Stadt Bamberg,Jobcenter-Stadt-Bamberg@jobcenter-ge.de,Tel:+49 (0)951 9128-500 Fax:+49 (0)951 9128-509,"Mannlehenweg 27, 96050 Bamberg",https://www.stadt.bamberg.de/index.phtml?sNavID=1829.382.1&amp;La=1,jobcenter,bund,"""Arbeit und Soziales""",Bamberg,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Stadt Heilbronn ,Jobcenter-Stadt-Heilbronn@jobcenter-ge.de,,"Rosenbergstr. 59, 74072 Heilbronn",,jobcenter,bund,"""Arbeit und Soziales""",Heilbronn,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Stadt Kaiserslautern,Jobcenter-Stadt-Kaiserslautern@jobcenter-ge.de,,"Guimaraes-Platz 3, 67655 Kaiserslautern",,jobcenter,bund,"""Arbeit und Soziales""",Kaiserslautern,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Stadt Kassel,Jobcenter-Stadt-Kassel@jobcenter-ge.de,,"Grüner Weg 46 o. Rathaus, Obere Königstr. 8, 34117 Kassel",,jobcenter,bund,"""Arbeit und Soziales""",Kassel,hessen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Steinburg ,Jobcenter-Steinburg@jobcenter-ge.de,,"Lomsenplatz 1, 25524 Itzehoe",,jobcenter,bund,"""Arbeit und Soziales""",Elmshorn,Mecklenburg-Vorpommern/Schleswig-Holstein,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Stormarn,Jobcenter-Stormarn@jobcenter-ge.de,,"Berliner Ring 8 und 10, 23843 Bad Oldesloe",,jobcenter,bund,"""Arbeit und Soziales""",Bad Oldesloe,Mecklenburg-Vorpommern/Schleswig-Holstein,Bundesministerium für Arbeit und Soziales,,
12021,Jobcenter Straubing- Bogen,Jobcenter-Straubing-Bogen@jobcenter-ge.de,Tel:+49 (0)9421 976-665 Fax:+49 (0)9421 976-715,"Wittelsbacherhöhe 14, 94315 Straubing",http://www.arbeitsagentur.de/81512,jobcenter,bund,"""Arbeit und Soziales""",Deggendorf,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landau-Südliche Weinstraße,Jobcenter-Suedliche-Weinstrasse@jobcenter-ge.de,,Johannes-Kopp-Str 2  76829 Landau,,jobcenter,bund,"""Arbeit und Soziales""",,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Suhl,Jobcenter-Suhl@jobcenter-ge.de,,"Werner-Seelenbinder-Str. 8, 98529 Suhl",,jobcenter,bund,"""Arbeit und Soziales""",Suhl,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
13632,Jobcenter team.arbeit.hamburg,jobcenter-team-arbeit-hamburg@jobcenter-ge.de,"Service-Center: 040/ 2485 1999
Arbeitgeber-Hotline: 0800 4 555 20
Kundenreaktionsmanagment: 040/ 2485 1725","Raboisen 28, 20095 Hamburg",http://www.team-arbeit-hamburg.de/,jobcenter,bund,"""Arbeit und Soziales""",Hamburg,Hamburg,Bundesministerium für Arbeit und Soziales,,
4123,Jobcenter Landkreis Teltow-Fläming ,Jobcenter-Teltow-Flaeming@jobcenter-ge.de,"Tel: 03371 / 680 500
Fax: 03371 / 680 776","Bahnhofstr. 16,  15806  Zossen",,jobcenter,bund,"""Arbeit und Soziales""",Potsdam,brandenburg,Bundesministerium für Arbeit und Soziales,,
12022,Jobcenter Tirschenreuth,Jobcenter-Tirschenreuth@jobcenter-ge.de,Tel:+49 (0)9631 7034-1700 Fax:+49 (0)9631 7034-1799,"Bahnhofstr. 49, 95643 Tirschenreuth",http://www.arbeitsagentur.de/75104,jobcenter,bund,"""Arbeit und Soziales""",Weiden,bayern,Bundesministerium für Arbeit und Soziales,,
12023,Jobcenter Traunstein ,Jobcenter-Traunstein@jobcenter-ge.de,Tel:+49 (0)861 703-310 Fax:+49 (0)861 703-660,"Chiemseestr. 35, 83278 Traunstein",http://www.jobcenter-ge.de/lang_de/nn_296814/Argen/Traunstein/DE/Homepage/Jobcenter-Traunstein.html__nnn=true,jobcenter,bund,"""Arbeit und Soziales""",Traunstein,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Trier,Jobcenter-Trier@jobcenter-ge.de,,"Dasbachstr. 9, 54292 Trier",,jobcenter,bund,"""Arbeit und Soziales""",Trier,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Trier-Saarburg,Jobcenter-Trier-Saarburg@jobcenter-ge.de,,"Dasbachstr. 9, 54292 Trier",,jobcenter,bund,"""Arbeit und Soziales""",Trier,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Ulm,Jobcenter-Ulm@jobcenter-ge.de,,"Schwambergerstr. 1, 89073 Ulm",,jobcenter,bund,"""Arbeit und Soziales""",Ulm,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Unstrut-Hainich-Kreis,Jobcenter-Unstrut-Hainich-Kreis@jobcenter-ge.de,,"Brunnenstr. 94, 99974 Mühlhausen",,jobcenter,bund,"""Arbeit und Soziales""",Gotha,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
12000,Jobcenter Unterallgäu,Jobcenter-Unterallgaeu@jobcenter-ge.de,Tel:+49 (0)8261 7675-282 Fax:+49 (0)8261 7675-276,"Bahnhofstr. 6, 87719 Mindelheim",http://www.arbeitsagentur.de/83114,jobcenter,bund,"""Arbeit und Soziales""",Memmingen,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter im Landkreis Vechta,Jobcenter-Vechta@jobcenter-ge.de,,"Rombergstr. 51, 49377 Vechta",,jobcenter,bund,"""Arbeit und Soziales""",Vechta,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Agentur für Arbeit - Vogtlandkreis,Jobcenter-Vogtland@jobcenter-ge.de,,"Engelstr. 9
08523 Plauen",,jobcenter,bund,"""Arbeit und Soziales""",Plauen,sachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Vorderpfalz-Ludwigshafen,Jobcenter-Vorderpfalz@jobcenter-ge.de,,"Kaiser-Wilhelm-Str. 52, 67059 Ludwigshafen",,jobcenter,bund,"""Arbeit und Soziales""",Ludwigshafen,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Wartburgkreis,Jobcenter-Wartburgkreis@jobcenter-ge.de,,"Erzberger Allee 12, 36433 Bad Salzungen",,jobcenter,bund,"""Arbeit und Soziales""",Suhl,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
12024,Jobcenter Weiden-Neustadt,Jobcenter-Weiden-Neustadt@jobcenter-ge.de,Tel:+49 (0)961 409-1502 Fax:+49 (0)961 409-1599,"Weigelstr. 24, 92633 Weiden",http://www.arbeitsagentur.de/75102,jobcenter,bund,"""Arbeit und Soziales""",Weiden,bayern,Bundesministerium für Arbeit und Soziales,,
12025,Jobcenter Landkreis Weilheim-Schongau ,Jobcenter-Weilheim-Schongau@jobcenter-ge.de,Tel:+49 (0)881 991777 Fax:+49 (0)881 991771,"Karwendelstr. 1, 82362 Weilheim",http://www.arbeitsagentur.de/86306,jobcenter,bund,"""Arbeit und Soziales""",Weilheim,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Weimar,Jobcenter-Weimar@jobcenter-ge.de,,"Eduard-Rosenthal-Str. 43, 99423  Weimar",,jobcenter,bund,"""Arbeit und Soziales""",Erfurt,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Weimarer Land,Jobcenter-Weimarer-Land@jobcenter-ge.de,,"Herdestr.10, 99510 Apolda",,jobcenter,bund,"""Arbeit und Soziales""",Erfurt,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Werra-Meißner,Jobcenter-Werra-Meissner@jobcenter-ge.de,,"Fuldaer Str. 6, 37269 Eschwege",,jobcenter,bund,"""Arbeit und Soziales""",Bad Hersfeld,hessen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Wesermarsch,Jobcenter-Wesermarsch@jobcenter-ge.de,,"Weserstr. 2, 26919 Brake",,jobcenter,bund,"""Arbeit und Soziales""",Oldenburg,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Westerwald,Jobcenter-Westerwald@jobcenter-ge.de,,"Bahnallee 17, 56410 Montabaur",,jobcenter,bund,"""Arbeit und Soziales""",Montabaur,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Wetteraukreis,Jobcenter-Wetterau@jobcenter-ge.de,,"Schulze-Delitzsch-Str. 1, 61169 Friedberg",,jobcenter,bund,"""Arbeit und Soziales""",Gießen,hessen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Wilhelmshaven,Jobcenter-Wilhelmshaven@jobcenter-ge.de,,"Herderstr. 10, 26382 Wilhelmshaven",,jobcenter,bund,"""Arbeit und Soziales""",Wilhelmshaven,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
12027,Jobcenter Wittelsbacher Land,Jobcenter-Wittelsbacher-Land@jobcenter-ge.de,Tel:+49 (0)8251 8776-53 Fax:+49 (0)8251 8776-45,"Hauptstraße 2, 86551 Aichach",http://www.arbeitsagentur.de/81102,jobcenter,bund,"""Arbeit und Soziales""",Augsburg,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Wittenberg ,Jobcenter-Wittenberg@jobcenter-ge.de,,"Melanchthonstr. 3a, 06886 Wittenberg",,jobcenter,bund,"""Arbeit und Soziales""",Wittenberg,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Wittmund,Jobcenter-Wittmund@jobcenter.wittmund.de,,"Osterstr. 2, 26409 Wittmund",,jobcenter,niedersachsen,"""Arbeit und Soziales""",Emden,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Wolfenbüttel,Jobcenter-Wolfenbuettel@jobcenter-ge.de,,"Goslarsche Str. 33, 38304 Wolfenbüttel ",,jobcenter,bund,"""Arbeit und Soziales""",Braunschweig,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Wolfsburg,Jobcenter-Wolfsburg@jobcenter-ge.de,,"Porschestr. 2, 38440 Wolfsburg ",,jobcenter,bund,"""Arbeit und Soziales""",Helmstedt,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter für Arbeitsmarktintegration Worms,Jobcenter-Worms@jobcenter-ge.de,,"Schönauer Str. 2, 67547 Worms",,jobcenter,bund,"""Arbeit und Soziales""",Mainz,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
12020,Jobcenter Stadt Würzburg,jobcenter-wuerzburg@jobcenter-ge.de,Tel:+49 (0)931 2996-0 Fax: Bahnhofstr. 7 97070 Würzburg,Bahnhofstr. 7 97070 Würzburg,http://www.arbeitsagentur.de/75906,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Zollernalbkreis,Jobcenter-Zollernalbkreis@jobcenter-ge.de,,"Stingstr. 17, 72336 Balingen",,jobcenter,bund,"""Arbeit und Soziales""",Balingen,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Zweibrücken,Jobcenter-Zweibruecken@jobcenter-ge.de,,"Landauerstr. 67, 66482 Zweibrücken",,jobcenter,bund,"""Arbeit und Soziales""",Pirmasens,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Zwickau,Jobcenter-Zwickau@jobcenter-ge.de,,"Horchstraße 14, 08058 Zwickau",,jobcenter,bund,"""Arbeit und Soziales""",Zwickau,sachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Main-Taunus-Kreis,job-offensive@mtk.org,,"Am Kreishaus 1-5
65719 Hofheim",,jobcenter,hessen,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
4332,Jobcenter Landkreis Borken,k.goerdes@kreis-borken.de,Tel.: 02861 / 82-0,"Burloer Str. 93, 46325 Borken",,jobcenter,nrw,"""Arbeit und Soziales""",Coesfeld,nrw,Bundesministerium für Arbeit und Soziales,,
4360,Agentur für Arbeit Karlsruhe-Rastatt,Karlsruhe-Rastatt@arbeitsagentur.de,,"Brauerstraße 10
76135 Karlsruhe",http://www.arbeitsagentur.de/nn_1644/Navigation/Dienststellen/RD-BW/Karlsruhe-Rastatt/Agentur/Agentur-Nav.html,Obere Bundesbehörde,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,Bundesagentur für Arbeit - Regionaldirektion Baden-Württemberg
,Jobcenter Landkreis Ludwigsburg,kathrin.falke@landkreis-ludwigsburg.de,,"Hindenburgstr. 44, 71638 Ludwigsburg",,jobcenter,baden-wurttemberg,"""Arbeit und Soziales""",Ludwigsburg,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
11083,Agentur für Arbeit Kempten-Memmingen,kempten-memmingen@arbeitsagentur.de,Tel:+49 (0)831 2056-0 Fax:+49 (0)831 2056-356,Rottachstraße 26 87439 Kempten (Allgäu),http://www.arbeitsagentur.de/web/content/83101,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
,Kommunales Jobcenter Landkreis Leipzig,kjc@lk-l.de,,"Südstr. 80 Haus 62, 04668 Grimma",,jobcenter,bund,"""Arbeit und Soziales""",Oschatz,sachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Hansestadt Stralsund Vorpommern Rügen Damgarten,KJC-VR@lk-vr.de,,"Carl-Heydemann-Ring 98, 18437 Stralsund",,jobcenter,mecklenburg-vorpommern,"""Arbeit und Soziales""",Stralsund,Kommunales Jobcenter Vorpommern-Rügen,Bundesministerium für Arbeit und Soziales,,
7369,Eigenbetrieb Kommunale Beschäftigungsagentur Jobcenter Landkreis Harz,koba@koba-jobcenter-harz.de,"Telefon: 03943 58-3000, Fax: 03943 58-3040","Kurtsstr. 13, 38855 Wernigerode",http://www.koba-jobcenter-harz.de,jobcenter,bund,"""Arbeit und Soziales""",Halberstadt,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
,Amt für Grundsicherung und Flüchtlinge Wiesbaden - Kommunales Jobcenter - Kommunale Arbeitsvermittlung,kommAV@wiesbaden.de,,"Konradinerallee 11
65189 Wiesbaden",,jobcenter,hessen,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
4319,Vestische Arbeit Jobcenter Kreis Recklinghausen ,kreis@vestische-arbeit.de,"Tel: 02361/ 3067-150
Fax: 02361/ 3067-120","Görresstr.15, 45657 Recklinghausen",http://www.jobcenter-kreis-recklinghausen.de/,jobcenter,nrw,"""Arbeit und Soziales""",Recklinghausen,nrw,Bundesministerium für Arbeit und Soziales,,
,KreisJobCenter Marburg Biedenkopf,KreisJobCenter@marburg-biedenkopf.de,,"Raiffeisenstr. 6
35043 Marburg",,jobcenter,hessen,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Südwestpfalz,kv@lksuedwestpfalz.de,,"Delaware Avenue 12-18
66953 Pirmasens",,jobcenter,rheinland-pfalz,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
,Jobcenter KVA Vogelsbergkreis,kva@vogelsbergkreis.de,,"Goldhelg 20, 36341 Lauterbach",,jobcenter,hessen,"""Arbeit und Soziales""",Gießen,hessen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Ammerland,landkreis@ammerland.de,,"Ammerlandallee 12, 26655 Westerstede",,jobcenter,niedersachsen,"""Arbeit und Soziales""",Oldenburg,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,"Jobcenter Hersfeld-Rotenburg, Landkreis",landkreis@hef-rof.de,,"Friedloserstr. 12, 36251 Bad Hersfeld",,jobcenter,hessen,"""Arbeit und Soziales""",Bad Hersfeld,hessen,Bundesministerium für Arbeit und Soziales,,
11084,Agentur für Arbeit Landshut-Pfarrkirchen,landshut-pfarrkirchen@arbeitsagentur.de,Tel:+49 (0)871 697-0 Fax:+49 (0)871 697-360,Leinfelderstr. 6 84034 Landshut,http://www.arbeitsagentur.de/web/content/83501,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
5771,Agentur für Arbeit Lebach,lebach@arbeitsagentur.de,"Tel.: 01801/555111 (Arbeitnehmer)
01801/664466 (Arbeitgeber)
Festnetzpreis 3,9 ct/min;
Mobilfunkpreis höchsten 42 ct/min
Fax: 06881/935050","Ludwigstraße 10
66740 Saarlouis",http://www.arbeitsagentur.de/nn_16484/Partner/RD-RPS/Saarlouis/55909-Geschaeftsstelle-Lebach.html,arbeitsagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Peine,mail@landkreis-peine.de,"Tel. 05171 / 401 0
Fax 05171 / 401 7700","Burgstraße 1
31224 Peine",,jobcenter,niedersachsen,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
,Kommunales Jobcenter MainArbeit Offenbach,mainarbeit@offenbach.de,,"Berliner Str. 220-224, 63067 Offenbach",,jobcenter,hessen,"""Arbeit und Soziales""",Offenbach,hessen,Bundesministerium für Arbeit und Soziales,,
5772,Agentur für Arbeit Merzig,merzig@arbeitsagentur.de,"Tel.: 01801/555111 (Arbeitnehmer)
01801/664466 (Arbeitgeber)
Festnetzpreis 3,9 ct/min;
Mobilfunkpreis höchsten 42 ct/min
Fax: 06861/770950","Ludwigstraße 10
66740 Saarlouis",http://www.arbeitsagentur.de/nn_16484/Partner/RD-RPS/Saarlouis/55905-Geschaeftsstelle-Merzig.html,arbeitsagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,
11081,"Agentur für Arbeit Hof, Geschäftsstelle Münchberg",muenchberg@arbeitsagentur.de,Tel:+49 (0)1801 555111 Fax: Amtsgasse 4 95213 Münchberg,Amtsgasse 4 95213 Münchberg,http://arbeitsagentur.de,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
11085,Agentur für Arbeit München,muenchen@arbeitsagentur.de,Tel:+49 (0)89 5154-0 Fax:+49 (0)89 5154-6669,Kapuzinerstraße 26 80337 München,http://www.arbeitsagentur.de/web/content/84301,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
